이름,병원종류,영업시간,전화번호
화명어린이치과의원,치과,"금
10:00 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:30
12:30 - 14:00 휴게시간
목
10:00 - 18:30
12:30 - 14:00 휴게시간",051-365-1275
리즈김상식안과의원,안과,"금
09:30 - 19:00
13:00 - 14:30 휴게시간
17:00 접수마감
토
09:00 - 14:00
12:00 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
17:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:30 휴게시간
17:00 접수마감
목
09:30 - 19:00
13:00 - 14:30 휴게시간
17:00 접수마감",051-335-1004
최미영여성의원,산부인과,"금
09:30 - 18:30
13:30 - 14:30 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:30 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 13:30
목
09:30 - 18:30
13:30 - 14:30 휴게시간",051-710-1511
하나내과의원,내과,"금
10:00 - 19:00
토
10:00 - 17:00
일
10:00 - 17:00
월
10:00 - 19:00
화(6/6)
현충일10:00 - 17:00
수
10:00 - 19:00
목
10:00 - 19:00
접기",051-714-0082
광덕안정한의원 부산화명점,한의원,"금
08:00 - 21:00
13:00 - 14:00 휴게시간
토
08:00 - 17:00
13:00 - 14:00 휴게시간
일
08:00 - 17:00
13:00 - 14:00 휴게시간
월
08:00 - 21:00
13:00 - 14:00 휴게시간
화(6/6)
현충일08:00 - 17:00
13:00 - 14:00 휴게시간
수
08:00 - 21:00
13:00 - 14:00 휴게시간
목
08:00 - 21:00
13:00 - 14:00 휴게시간
접기",051-715-2660
바른정플란트치과의원 북구화명점,치과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 21:00
13:00 - 14:00 휴게시간
17:00 - 18:00 휴게시간
목
정기휴무 (매주 목요일)",0507-1423-2276
나을소아청소년과의원,소아청소년과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
18:20 접수마감
토
09:00 - 13:00
12:50 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
18:20 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
18:20 접수마감
목
09:00 - 18:30
12:30 - 14:00 휴게시간
18:20 접수마감",051-334-8103
맑은숲고든몸한의원,한의원,"금
09:30 - 20:30
토
09:30 - 16:00
13:00 - 14:00 휴게시간
일
09:30 - 16:00
13:00 - 14:00 휴게시간
월
09:30 - 20:30
화(6/6)
09:30 - 16:00
13:00 - 14:00 휴게시간
수
09:30 - 20:30
목
09:30 - 20:30
접기",051-361-1075
하나한의원,한의원,"금
09:50 - 20:00
13:00 - 14:00 휴게시간
12:00, 19:00 접수마감
토
09:50 - 18:30
13:00 - 14:00 휴게시간
12:00, 17:30 접수마감
일
09:50 - 18:30
13:00 - 14:00 휴게시간
12:00, 17:30 접수마감
월
09:50 - 20:00
13:00 - 14:00 휴게시간
12:00, 19:00 접수마감
화(6/6)
현충일09:50 - 18:30
13:00 - 14:00 휴게시간
수
09:50 - 20:00
13:00 - 14:00 휴게시간
12:00, 19:00 접수마감
목
09:50 - 20:00
13:00 - 14:00 휴게시간
12:00, 19:00 접수마감",051-362-1836
김기철이비인후과의원,이비인후과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
18:15 접수마감
토
09:00 - 13:00
12:45 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
18:15 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
18:15 접수마감
목
14:00 - 18:30
18:15 접수마감",051-343-7575
염정인여성의원,"병원,의원","금
09:40 - 17:00
13:00 - 14:00 휴게시간
토
09:40 - 13:00
일
정기휴무 (매주 일요일)
월
09:40 - 20:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:40 - 17:00
13:00 - 14:00 휴게시간
목
09:40 - 13:00",0507-1456-7902
구포성심병원,종합병원,"금
08:30 - 17:00
토
08:30 - 12:30
일
정기휴무 (매주 일요일)
월
08:30 - 17:30
화
08:30 - 17:00
수
08:30 - 17:00
목
08:30 - 17:00",051-330-2001
우내과의원,내과,"금
09:30 - 18:00
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
화
09:30 - 18:00
수
09:30 - 18:00
목
09:30 - 18:00
접기",051-342-1004
이근평이비인후과의원,이비인후과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",0507-1341-2274
이계실이비인후과의원,이비인후과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-332-9352
굿윌주니어치과의원,치과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
16:00 접수마감
토
09:00 - 12:30
10:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
16:00 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
16:00 접수마감
목
09:00 - 18:00
12:30 - 14:00 휴게시간
16:00 접수마감",051-330-6040
몸튼튼재활의학과의원,재활의학과,"금
09:30 - 17:00
13:00 - 14:00 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
13:00 - 14:00 휴게시간
화
09:30 - 17:00
13:00 - 14:00 휴게시간
수
정기휴무 (매주 수요일)
목
09:30 - 17:00
13:00 - 14:00 휴게시간",051-714-6161
이철희내과의원,내과,"금
09:00 - 17:00
13:00 - 14:00 휴게시간
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:00
13:00 - 14:00 휴게시간
목
09:00 - 17:00
13:00 - 14:00 휴게시간",051-338-7971
문희철정형외과의원,정형외과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 13:00",051-335-0075
정한의원,한의원,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 20:00
13:00 - 14:00 휴게시간",051-711-8898
부산제통마취통증의학과의원,마취통증의학과,,051-333-3903
동해한의원,한의원,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 16:00
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 16:00
13:00 - 14:00 휴게시간
수
09:30 - 19:00
13:00 - 14:00 휴게시간
목
14:00 - 19:00",051-336-7588
에스비뇨기과의원,비뇨의학과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
14:00 - 18:00",051-341-6455
박형근피부과의원,피부과,"금
09:00 - 17:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:00
13:00 - 14:00 휴게시간
목
09:00 - 17:00
13:00 - 14:00 휴게시간",051-334-3340
연세비앤이치과의원,치과,"금
10:00 - 18:30
13:00 - 14:30 휴게시간
18:00 접수마감
토
10:00 - 14:30
14:00 접수마감
일
정기휴무 (매주 일요일)
월
10:00 - 20:00
13:00 - 14:30 휴게시간
19:30 접수마감
화(6/6)
현충일 휴무
수
10:00 - 20:00
13:00 - 14:30 휴게시간
19:30 접수마감
목
10:00 - 20:00
13:00 - 14:30 휴게시간
19:30 접수마감",051-361-2804
장윤희산부인과의원,산부인과,"금
09:30 - 19:00
토
09:30 - 17:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
화(6/6)
현충일09:30 - 13:00
수
09:30 - 19:00
목
09:30 - 19:00
접기",051-335-6868
만덕탑치과의원,치과,"금
09:30 - 19:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:30 휴게시간
목
14:30 - 20:00",051-332-2888
미소담한의원 덕천,한의원,"금
10:00 - 20:30
13:00 - 14:00 휴게시간
토
10:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 16:00
13:00 - 14:00 휴게시간
목
10:00 - 18:00
13:00 - 14:00 휴게시간",051-337-1175
효성의원,"병원,의원","금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 13:30
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 21:00
13:00 - 14:00 휴게시간",051-333-3004
구포김치과의원,치과,,051-338-3766
덕천요편한비뇨기과의원,비뇨의학과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
토
09:00 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
09:00 - 13:00
12:30 접수마감
목
09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감",0507-1473-2582
순피부과의원,피부과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-553-3800
화명의원,가정의학과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
17:45 접수마감
토
09:00 - 14:00
13:00 - 13:20 휴게시간
13:45 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
17:45 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
17:45 접수마감
목
09:30 - 18:00
13:00 - 14:00 휴게시간
17:45 접수마감",0507-1429-5488
한순자소아청소년과의원,소아청소년과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-333-2222
박달나무한의원 부산덕천,한의원,"금
10:00 - 21:00
13:00 - 14:00 휴게시간
토
10:00 - 15:00
일
10:00 - 15:00
월
10:00 - 21:00
13:00 - 14:00 휴게시간
화(6/6)
현충일10:00 - 15:00
수
10:00 - 19:00
13:00 - 14:00 휴게시간
목
정기휴무 (매주 목요일)
접기",0507-1412-7911
홍치과의원,치과,"금
09:30 - 13:00
12:00 접수마감
토
09:30 - 13:00
12:00 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
12:30 - 14:00 휴게시간
18:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 19:00
12:30 - 14:00 휴게시간
18:00 접수마감
목
09:30 - 19:00
12:30 - 14:00 휴게시간
18:00 접수마감",051-335-5006
윤병용이비인후과의원,이비인후과,"금
09:30 - 17:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:00
13:00 - 14:00 휴게시간
목
09:30 - 17:00
13:00 - 14:00 휴게시간",051-332-1182
구포하나정형신경외과의원,정형외과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 13:00
목
09:00 - 18:00
12:30 - 14:00 휴게시간",051-336-6119
로뎀치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
14:00 - 21:00",051-338-1875
하이얀의원,피부과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 20:00
12:30 - 14:00 휴게시간
목
14:00 - 18:00",051-332-7529
세은소아청소년과,소아청소년과,"금
09:00 - 18:30
12:50 - 14:00 휴게시간
18:00 접수마감
토
09:00 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:50 - 14:00 휴게시간
18:00 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:50 - 14:00 휴게시간
18:00 접수마감
목
09:00 - 18:30
12:50 - 14:00 휴게시간
18:00 접수마감",051-363-7582
박재석내과의원,내과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-361-3321
굿모닝내과의원,내과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 12:30",051-338-8850
최태룡내과의원,내과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 13:00
목
09:00 - 18:00",051-336-0503
큰길정형외과의원,정형외과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
18:15 접수마감
토
09:30 - 13:00
12:45 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
18:15 접수마감
화(6/6)
현충일 휴무
수
09:30 - 13:00
12:45 접수마감
목
09:30 - 18:30
12:30 - 14:00 휴게시간
18:15 접수마감",051-361-0051
예쁜미소바른이치과의원,치과,"금
11:00 - 19:00
13:00 - 14:30 휴게시간
토
10:00 - 16:00
12:30 - 13:30 휴게시간
일
정기휴무 (매주 일요일)
월
11:00 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
11:00 - 19:00
13:00 - 14:30 휴게시간
목
11:00 - 19:00
13:00 - 14:30 휴게시간",0507-1402-2825
강남에스의원,피부과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
토
09:30 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
목
09:30 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감",0507-1407-7551
구포부민병원,"병원,의원","금
09:00 - 17:00
12:30 - 13:30 휴게시간
토
09:00 - 13:00
일
정보없음
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화
09:00 - 17:00
12:30 - 13:30 휴게시간
수
09:00 - 17:00
12:30 - 13:30 휴게시간
목
09:00 - 17:00
12:30 - 13:30 휴게시간
접기",051-366-7000
재생한의원,한의원,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:00 - 14:00
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
14:00 - 21:00
접기",051-342-1240
더나은정신건강의학과의원,정신건강의학과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-341-7721
삼성속튼튼한내과의원,내과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-365-1223
이규태의원,외과,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 19:00
13:00 - 14:00 휴게시간",051-331-7682
우리들내과의원,내과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간
접기",051-331-8258
부민병원 응급실,응급실,"매일
00:00 - 24:00
접기",051-330-3119
카이저치과의원,치과,"금
10:00 - 18:30
13:00 - 14:00 휴게시간
토
10:00 - 13:30
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
14:00 - 18:30
목
10:00 - 18:30
13:00 - 14:00 휴게시간",051-365-2080
타임치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",051-342-2828
다편한마취통증의학과의원,마취통증의학과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",0507-1407-7527
온누리신경과의원,신경과,"금
09:30 - 17:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:30
12:30 - 14:00 휴게시간
목
09:30 - 17:30
12:30 - 14:00 휴게시간",0507-1365-8276
박인주마취통증의학과의원,마취통증의학과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 13:00
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-338-7582
만덕연세비앤이치과의원,치과,"금
10:00 - 18:30
13:00 - 14:30 휴게시간
토
10:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 20:00
13:00 - 14:30 휴게시간
화
10:00 - 20:00
13:00 - 14:30 휴게시간
수
10:00 - 20:00
13:00 - 14:30 휴게시간
목
10:00 - 20:00
13:00 - 14:30 휴게시간
접기",051-338-2807
류마본내과의원,내과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 13:00",051-338-1675
강산치과의원,치과,"금
09:30 - 19:00
12:30 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 20:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
12:30 - 14:00 휴게시간
목
09:30 - 20:00
12:30 - 14:00 휴게시간",051-361-7528
베스티안부산병원 응급실,응급실,"매일
00:00 - 24:00
접기",0507-1340-1721
이앤미우리들치과병원,치과,"금
09:30 - 20:30
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",0507-1476-8091
시원항병원,"대장,항문과","금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화
09:00 - 18:00
13:00 - 14:00 휴게시간
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간
접기",051-331-7275
한빛안과의원,안과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 12:30
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-331-3700
체담한방병원,한방병원,"금
09:00 - 20:00
13:00 - 14:00 휴게시간
토
09:00 - 15:30
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)
월
09:00 - 20:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 20:00
13:00 - 14:00 휴게시간
목
09:00 - 20:00
13:00 - 14:00 휴게시간",051-753-1500
2080치과의원,치과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토(6/3)
휴무
일(6/4)
휴무
월(6/5)
휴무
화(6/6)
휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 20:30
13:00 - 14:00 휴게시간",051-338-2080
맑은의원,피부과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
목
14:00 - 19:30
19:00 접수마감",0507-1318-5975
편작한의원 화명동,한의원,"금
09:30 - 19:30
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:30
12:30 - 14:00 휴게시간
화(6/6)
현충일09:30 - 14:00
수
09:30 - 19:30
12:30 - 14:00 휴게시간
목
14:00 - 19:30",051-363-2300
조일래비뇨기과의원,비뇨의학과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-365-0303
이로운마취통증의학과의원,정형외과,"금
09:00 - 19:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
12:30 - 14:00 휴게시간
목
09:00 - 19:00
12:30 - 14:00 휴게시간",0507-1473-7755
서울에이스치과의원,치과,"금
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
토
09:30 - 14:00
13:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 20:30
13:00 - 14:30 휴게시간
20:00 접수마감
목
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감",0507-1330-2820
삼동한의원,한의원,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 19:00
13:00 - 14:00 휴게시간",0507-1448-1079
지오치과의원,치과,"금
09:30 - 18:30
13:00 - 14:30 휴게시간
17:30 접수마감
토
09:30 - 13:00
12:00 접수마감
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
휴무
수(6/7)
휴무
목
09:30 - 18:30
13:00 - 14:30 휴게시간
17:30 접수마감",051-336-2833
빛하늘의원,"병원,의원","금
09:00 - 19:00
토
09:00 - 14:00
일
정보없음
월
09:00 - 19:00
화
09:00 - 19:00
수
09:00 - 19:00
목
09:00 - 19:00
접기",051-332-3355
서울삼성치과의원,치과,"금
09:30 - 18:30
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
화(6/6)
현충일 휴무
수
09:30 - 18:30
목
09:30 - 21:00",051-338-2875
경희요양병원,요양병원,"금
09:00 - 18:00
토
09:00 - 15:00
일
정보없음
월
09:00 - 18:00
화(6/6)
현충일09:00 - 15:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-333-8135
덕천센텀의원,가정의학과,"금
10:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
현충일 휴무
수(6/7)
10:00 - 20:00
13:00 - 14:00 휴게시간
목
10:00 - 19:00
13:00 - 14:00 휴게시간",051-335-9975
어깨동무정형외과의원,정형외과,"금
09:00 - 18:00
17:45 접수마감
토
09:00 - 14:00
13:45 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
17:45 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:00
17:45 접수마감
목
14:00 - 19:00
18:45 접수마감",051-914-5075
정비뇨기과의원,비뇨의학과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-335-2477
